Id,Name,External_Id__c,OrderApi__EPayment__c,OrderApi__Activation_Date__c,OrderApi__Activity_Type__c,OrderApi__Auto_Calculate_Activation_Date__c,OrderApi__Business_Group__c,OrderApi__End_Date__c,OrderApi__GL_Account__c,OrderApi__Invoice__c,OrderApi__Is_Renewal__c,OrderApi__Is_Tax__c,OrderApi__Item_Class__c,OrderApi__Item__c,OrderApi__List_Price__c,OrderApi__Payment_Method__c,OrderApi__Price_Override__c,OrderApi__Price_Rule__c,OrderApi__Quantity__c,OrderApi__Sale_Price__c,OrderApi__Status__c,OrderApi__Subscription_Plan__c,OrderApi__Subscription__c,OrderApi__Subtotal__c,OrderApi__Tax_Override__c,OrderApi__Tax_Percent__c,OrderApi__Total__c,OrderApi__EPayment_Line__c,OrderApi__Contact__c,OrderApi__Invoice_Line__c,OrderApi__Foreign_Key__c,OrderApi__Parent_Foreign_Key__c,OrderApi__Sales_Order_Line__c,OrderApi__Sales_Order__c,OrderApi__EPayment__r.External_Id__c,OrderApi__Business_Group__r.Name,OrderApi__GL_Account__r.Id,OrderApi__Invoice__r.External_Id__c,OrderApi__Item_Class__r.External_Id__c,OrderApi__Item__r.External_Id__c,OrderApi__Price_Rule__r.External_Id__c,OrderApi__Subscription_Plan__r.Id,OrderApi__Subscription__r.External_Id__c,OrderApi__EPayment_Line__r.External_Id__c,OrderApi__Contact__r.External_Id__c,OrderApi__Invoice_Line__r.External_Id__c,OrderApi__Sales_Order_Line__r.External_Id__c,OrderApi__Sales_Order__r.External_Id__c
a0y4W00000VRl0SQAT,0000000207,351,a0z4W00000iXrFkQAK,2019-02-18,Purchase,true,a0o4W00000M5SknQAF,2020-02-17,a104W00000G3d1fQAB,,false,false,a134W000009DZGIQA4,a154W00000926R6QAI,300,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2022),false,a1C4W00000845KNUAY,1,300,Success,a1R4W000004PyfOUAS,,300,false,0,300,,,,,,,,8,FON-International Association,a104W00000G3d1fQAB,,155,651,476,a1R4W000004PyfOUAS,,,,,,
a0y4W00000VRl0TQAT,0000000208,352,a0z4W00000iXrFlQAK,,Purchase,true,a0o4W00000M5SknQAF,,a104W00000G3d1hQAB,,false,false,a134W000009DZGKQA4,a154W00000926SlQAI,200,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2022),false,a1C4W00000845LIUAY,1,200,Success,,,200,false,0,200,,,,,,,,9,FON-International Association,a104W00000G3d1hQAB,,176,,622,,,,,,,
a0y4W00000VRkvxQAD,0000000319,353,a0z4W00000iXrDCQA0,2020-01-01,Purchase,true,a0o4W00000M5SknQAF,2020-12-31,a104W00000G3d1eQAB,,true,false,a134W000009DZGNQA4,a154W00000926QvQAI,2500,VISA  (Expires 1/2022),false,a1C4W00000845KMUAY,1,2500,Success,a1R4W000004PyfNUAS,a1S4W000004D1S5UAK,2500,false,0,2500,,0034W00002DpodbQAB,,fytm3SOAw4RcdVdGAjrhLsEa10Jk9f,,a1I4W00000HFZkZUAX,,12,FON-International Association,a104W00000G3d1eQAB,,159,648,473,a1R4W000004PyfNUAS,163,,272,,1165,
a0y4W00000VRkvyQAD,0000000320,354,a0z4W00000iXrDDQA0,2019-11-05,Purchase,true,a0o4W00000M5SknQAF,2020-11-04,a104W00000G3d1fQAB,,false,false,a134W000009DZGIQA4,a154W00000926R6QAI,300,VISA  (Expires 1/2028),false,a1C4W00000845KNUAY,1,300,Success,a1R4W000004PyfOUAS,,300,false,0,300,,0034W00002DpocbQAB,,bFjebkOypqDxFsuYLflVhRm7WivWch,,,,13,FON-International Association,a104W00000G3d1fQAB,,155,651,476,a1R4W000004PyfOUAS,,,6,,,
a0y4W00000VRkvzQAD,0000000321,355,a0z4W00000iXrDEQA0,2019-07-01,Purchase,true,a0o4W00000M5SknQAF,2020-06-30,a104W00000G3d1fQAB,,false,false,a134W000009DZGIQA4,a154W00000926R6QAI,300,VISA  (Expires 1/2034),false,a1C4W00000845KNUAY,1,300,Success,a1R4W000004PyfOUAS,,300,false,0,300,,0034W00002DpocbQAB,,YWHn2A0UNCQW4JScGmo2mdWDGawCzp,,a1I4W00000HFZkaUAH,,14,FON-International Association,a104W00000G3d1fQAB,,155,651,476,a1R4W000004PyfOUAS,,,6,,1166,
a0y4W00000VRkw0QAD,0000000322,356,a0z4W00000iXrDFQA0,2018-07-01,Purchase,true,a0o4W00000M5SknQAF,2019-06-30,a104W00000G3d1fQAB,,false,false,a134W000009DZGIQA4,a154W00000926R6QAI,300,VISA  (Expires 1/2031),false,a1C4W00000845KNUAY,1,300,Success,a1R4W000004PyfOUAS,,300,false,0,300,,0034W00002Dpoe8QAB,,V4rCNVrXVWKp3Db2IBm9vJNx548c0Q,,a1I4W00000HFZkbUAH,,15,FON-International Association,a104W00000G3d1fQAB,,155,651,476,a1R4W000004PyfOUAS,,,7,,1295,
a0y4W00000VRkw1QAD,0000000323,357,a0z4W00000iXrDGQA0,2018-07-01,Purchase,false,a0o4W00000M5SknQAF,2019-06-30,a104W00000G3d1fQAB,,false,false,a134W000009DZGIQA4,a154W00000926R6QAI,300,VISA  (Expires 1/2034),false,a1C4W00000845KNUAY,1,300,Success,a1R4W000004PyfOUAS,,300,false,0,300,,0034W00002DpoccQAB,,0cDvxmCLyLnlU1uVTGPvM94pFP7lWi,,a1I4W00000HFZkcUAH,,27,FON-International Association,a104W00000G3d1fQAB,,155,651,476,a1R4W000004PyfOUAS,,,8,,1296,
a0y4W00000VRkw2QAD,0000000324,358,a0z4W00000iXrDHQA0,2019-11-05,Purchase,true,a0o4W00000M5SknQAF,2020-11-04,a104W00000G3d1fQAB,,true,false,a134W000009DZGIQA4,a154W00000926R6QAI,300,VISA  (Expires 1/2036),false,a1C4W00000845KNUAY,1,300,Success,a1R4W000004PyfOUAS,a1S4W000004D1SEUA0,300,false,0,300,,0034W00002DpoccQAB,,pfwzbRfAz3yLBUq6m6Zu2ZKGfYbt27,,a1I4W00000HFZkdUAH,,28,FON-International Association,a104W00000G3d1fQAB,,155,651,476,a1R4W000004PyfOUAS,4,,8,,1297,
a0y4W00000VRkw3QAD,0000000325,359,a0z4W00000iXrDHQA0,2019-11-05,Purchase,true,a0o4W00000M5SknQAF,2020-11-04,a104W00000G3d1fQAB,,false,false,a134W000009DZGIQA4,a154W00000926R1QAI,90,VISA  (Expires 1/2036),false,a1C4W00000845KOUAY,1,90,Success,a1R4W000004PyfOUAS,,90,false,0,90,a0y4W00000VRkw2QAD,0034W00002DpoccQAB,,kSFlq40CDIfVWwtvVamIiuIpeqlEWz,pfwzbRfAz3yLBUq6m6Zu2ZKGfYbt27,a1I4W00000HFZkeUAH,,28,FON-International Association,a104W00000G3d1fQAB,,155,701,547,a1R4W000004PyfOUAS,,358,8,,1298,
a0y4W00000VRkw4QAD,0000000326,360,a0z4W00000iXrDIQA0,2019-11-11,Purchase,true,a0o4W00000M5SknQAF,2020-11-10,a104W00000G3d1fQAB,,false,false,a134W000009DZGIQA4,a154W00000926R6QAI,300,VISA  (Expires 1/2020),false,a1C4W00000845KNUAY,1,300,Success,a1R4W000004PyfOUAS,,300,false,0,300,,0034W00002DpoccQAB,,ESDXRwU7l9DufQvMzQbKuVw1MJqesf,,a1I4W00000HFZkgUAH,,29,FON-International Association,a104W00000G3d1fQAB,,155,651,476,a1R4W000004PyfOUAS,,,8,,1300,
a0y4W00000VRkw5QAD,0000000327,361,a0z4W00000iXrDJQA0,2020-09-20,Purchase,true,a0o4W00000M5SknQAF,2021-09-19,a104W00000G3d1fQAB,,true,false,a134W000009DZGIQA4,a154W00000926R6QAI,300,VISA  (Expires 1/2036),false,a1C4W00000845KNUAY,1,300,Success,a1R4W000004PyfOUAS,a1S4W000004D1TcUAK,300,false,0,300,,0034W00002DpodbQAB,,GRP3lkA64pV3Lnwqmv5FdseLv3i6ue,,a1I4W00000HFZkhUAH,,30,FON-International Association,a104W00000G3d1fQAB,,155,651,476,a1R4W000004PyfOUAS,99,,272,,1301,
a0y4W00000VRkw6QAD,0000000328,362,a0z4W00000iXrDKQA0,2021-11-05,Purchase,true,a0o4W00000M5SknQAF,2022-11-04,a104W00000G3d1fQAB,,true,false,a134W000009DZGIQA4,a154W00000926R6QAI,300,VISA  (Expires 1/2026),false,a1C4W00000845KNUAY,1,300,Success,a1R4W000004PyfOUAS,a1S4W000004D1SEUA0,300,false,0,300,,0034W00002DpoccQAB,,rdbB4bUOJOEC9tAGxAl8sbRLfn7jPA,,a1I4W00000HFZkiUAH,,31,FON-International Association,a104W00000G3d1fQAB,,155,651,476,a1R4W000004PyfOUAS,4,,8,,1302,
a0y4W00000VRkw7QAD,0000000329,363,a0z4W00000iXrDKQA0,2021-11-05,Purchase,true,a0o4W00000M5SknQAF,2023-11-04,a104W00000G3d1fQAB,,true,false,a134W000009DZGIQA4,a154W00000926R1QAI,90,VISA  (Expires 1/2026),false,a1C4W00000845KOUAY,1,90,Success,a1R4W000004PyfOUAS,,90,false,0,90,a0y4W00000VRkw6QAD,0034W00002DpoccQAB,,MbXMM1K9860DFZbAJ3P97Cwh9VbO9Q,rdbB4bUOJOEC9tAGxAl8sbRLfn7jPA,a1I4W00000HFZkjUAH,,31,FON-International Association,a104W00000G3d1fQAB,,155,701,547,a1R4W000004PyfOUAS,,362,8,,1303,
a0y4W00000VRkw8QAD,0000000330,364,a0z4W00000iXrDLQA0,2021-09-20,Purchase,true,a0o4W00000M5SknQAF,2022-09-19,a104W00000G3d1fQAB,,true,false,a134W000009DZGIQA4,a154W00000926R6QAI,300,VISA  (Expires 1/2021),false,a1C4W00000845KNUAY,1,300,Success,a1R4W000004PyfOUAS,a1S4W000004D1TcUAK,300,false,0,300,,0034W00002DpodbQAB,,OffkkwOdnArFiEdGTp7Z0BDNgxBW0T,,a1I4W00000HFZkkUAH,,32,FON-International Association,a104W00000G3d1fQAB,,155,651,476,a1R4W000004PyfOUAS,99,,272,,1304,
a0y4W00000VRkw9QAD,0000000331,365,a0z4W00000iXrDLQA0,2021-09-20,Purchase,true,a0o4W00000M5SknQAF,2022-09-19,a104W00000G3d1fQAB,,false,false,a134W000009DZGIQA4,a154W00000926R1QAI,90,VISA  (Expires 1/2021),false,a1C4W00000845KPUAY,1,60,Success,a1R4W000004PyfOUAS,,60,false,0,60,a0y4W00000VRkw8QAD,0034W00002DpodbQAB,,FEwpHmdvxwtIsNos634Ft6bbzPLJyL,OffkkwOdnArFiEdGTp7Z0BDNgxBW0T,a1I4W00000HFZklUAH,,32,FON-International Association,a104W00000G3d1fQAB,,155,701,616,a1R4W000004PyfOUAS,,364,272,,1305,
a0y4W00000VRkwAQAT,0000000332,366,a0z4W00000iXrDMQA0,2019-11-15,Purchase,true,a0o4W00000M5SknQAF,2020-11-14,a104W00000G3d1fQAB,,false,false,a134W000009DZGIQA4,a154W00000926R6QAI,300,VISA  (Expires 1/2030),false,a1C4W00000845KNUAY,1,300,Success,a1R4W000004PyfOUAS,,300,false,0,300,,0034W00002DpofmQAB,,KP4CSeeZB5HsbPWW0djz5JHTJU4Pkx,,a1I4W00000HFZkoUAH,,33,FON-International Association,a104W00000G3d1fQAB,,155,651,476,a1R4W000004PyfOUAS,,,139,,1435,
a0y4W00000VRkwBQAT,0000000333,367,a0z4W00000iXrDNQA0,,Purchase,true,a0o4W00000M5SknQAF,,a104W00000G3d1HQAR,,false,false,a134W000009DZGEQA4,a154W00000926R3QAI,25,VISA  (Expires 1/2036),false,a1C4W00000845KQUAY,1,25,Success,,,25,false,0,25,,0034W00002DpofmQAB,,r6JS1Hj2tcZ3Jx6AHigqyLqeOlPGYY,,a1I4W00000HFZkpUAH,,34,FON-International Association,a104W00000G3d1HQAR,,152,688,230,,,,139,,1436,
a0y4W00000VRkwCQAT,0000000334,368,a0z4W00000iXrDNQA0,,Purchase,true,a0o4W00000M5SknQAF,,a104W00000G3d1HQAR,,false,false,a134W000009DZGFQA4,a154W00000926QnQAI,5,VISA  (Expires 1/2036),false,a1C4W00000845KRUAY,1,5,Success,,,5,false,0,5,,0034W00002DpofmQAB,,ETIBl8bDaox9RQu26qrMeI0ldfQyU5,,a1I4W00000HFZkqUAH,,34,FON-International Association,a104W00000G3d1HQAR,,151,89,568,,,,139,,1437,
a0y4W00000VRkz4QAD,0000000335,369,a0z4W00000iXrDOQA0,,Purchase,true,a0o4W00000M5SknQAF,,a104W00000G3d1FQAR,a124W00000MTdcCQAT,false,false,a134W000009DZGEQA4,a154W00000926R3QAI,25,VISA  (Expires 1/2021),false,,1,25,Success,,,25,false,0,25,,0034W00002DpofmQAB,a114W00000KvqhMQAR,,,a1I4W00000HFZkrUAH,,35,FON-International Association,a104W00000G3d1FQAR,238,152,688,,,,,139,387,1438,
a0y4W00000VRl0UQAT,0000000209,370,a0z4W00000iXrFlQAK,,Purchase,true,a0o4W00000M5SknQAF,,a104W00000G3d1hQAB,,false,false,a134W000009DZGKQA4,a154W00000926QxQAI,100,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2022),false,a1C4W00000845KdUAI,1,100,Success,,,100,false,0,100,,,,,,,,9,FON-International Association,a104W00000G3d1hQAB,,176,,620,,,,,,,
a0y4W00000VRl0VQAT,0000000210,371,a0z4W00000iXrFlQAK,,Purchase,true,a0o4W00000M5SknQAF,,a104W00000G3d1hQAB,,false,false,a134W000009DZGKQA4,a154W00000926QxQAI,100,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2022),false,a1C4W00000845KdUAI,1,100,Success,,,100,false,0,100,,,,,,,,9,FON-International Association,a104W00000G3d1hQAB,,176,,620,,,,,,,
a0y4W00000VRl0WQAT,0000000211,372,a0z4W00000iXrFlQAK,,Purchase,true,a0o4W00000M5SknQAF,,a104W00000G3d1EQAR,,false,false,a134W000009DZGTQA4,a154W00000926RQQAY,25,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2022),false,a1C4W00000845KfUAI,1,25,Success,,,25,false,0,25,a0y4W00000VRl0TQAT,,,,,,,9,FON-International Association,a104W00000G3d1EQAR,,186,,638,,,352,,,,
a0y4W00000VRl0XQAT,0000000212,373,a0z4W00000iXrFmQAK,,Purchase,true,a0o4W00000M5SknQAF,,a104W00000G3d1hQAB,,false,false,a134W000009DZGKQA4,a154W00000926SlQAI,200,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2022),false,a1C4W00000845LIUAY,1,200,Success,,,200,false,0,200,,,,,,,,10,FON-International Association,a104W00000G3d1hQAB,,176,,622,,,,,,,
a0y4W00000VRl0YQAT,0000000213,374,a0z4W00000iXrFmQAK,,Purchase,true,a0o4W00000M5SknQAF,,a104W00000G3d1EQAR,,false,false,a134W000009DZGTQA4,a154W00000926RRQAY,25,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2022),false,a1C4W00000845KeUAI,1,25,Success,,,25,false,0,25,a0y4W00000VRl0XQAT,,,,,,,10,FON-International Association,a104W00000G3d1EQAR,,186,,641,,,373,,,,
a0y4W00000VRl0ZQAT,0000000214,375,a0z4W00000iXrFmQAK,,Purchase,true,a0o4W00000M5SknQAF,,a104W00000G3d1EQAR,,false,false,a134W000009DZGTQA4,a154W00000926RQQAY,25,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2022),false,a1C4W00000845KfUAI,1,25,Success,,,25,false,0,25,a0y4W00000VRl0XQAT,,,,,,,10,FON-International Association,a104W00000G3d1EQAR,,186,,638,,,373,,,,
a0y4W00000VRl0aQAD,0000000215,376,a0z4W00000iXrFmQAK,,Purchase,true,a0o4W00000M5SknQAF,,a104W00000G3d1EQAR,,false,false,a134W000009DZGTQA4,a154W00000926RPQAY,25,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2022),false,a1C4W00000845KgUAI,1,25,Success,,,25,false,0,25,a0y4W00000VRl0XQAT,,,,,,,10,FON-International Association,a104W00000G3d1EQAR,,186,,637,,,373,,,,
a0y4W00000VRl0bQAD,0000000216,377,a0z4W00000iXrFmQAK,,Purchase,true,a0o4W00000M5SknQAF,,a104W00000G3d1EQAR,,false,false,a134W000009DZGTQA4,a154W00000926RSQAY,0,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2022),false,a1C4W00000845KhUAI,1,0,Success,,,0,false,0,0,a0y4W00000VRl0XQAT,,,,,,,10,FON-International Association,a104W00000G3d1EQAR,,186,,640,,,373,,,,
a0y4W00000VRl0cQAD,0000000217,378,a0z4W00000iXrFnQAK,,Purchase,true,a0o4W00000M5SknQAF,,a104W00000G3d1HQAR,,false,false,a134W000009DZGPQA4,a154W00000926RCQAY,0,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2023),true,,1,200,Success,,,200,false,0,200,,0034W00002DpodbQAB,,,,,,11,FON-International Association,a104W00000G3d1HQAR,,154,30,,,,,272,,,
a0y4W00000VRl0dQAD,0000000218,379,a0z4W00000iXrFoQAK,,Purchase,true,a0o4W00000M5SknQAF,,a104W00000G3d1hQAB,,false,false,a134W000009DZGMQA4,a154W00000926RcQAI,7500,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2020),false,a1C4W00000845LJUAY,1,7500,Success,,,7500,false,0,7500,,0034W00002DpodbQAB,,,,,,170,FON-International Association,a104W00000G3d1hQAB,,129,686,228,,,,272,,,
a0y4W00000VRl0eQAD,0000000221,380,a0z4W00000iXrFpQAK,,Purchase,true,a0o4W00000M5SknQAF,,a104W00000G3d1EQAR,,false,false,a134W000009DZGMQA4,a154W00000926RcQAI,7500,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2020),false,a1C4W00000845LJUAY,1,7500,Success,,,7500,false,0,7500,,0034W00002DpodbQAB,,,,,,171,FON-International Association,a104W00000G3d1EQAR,,129,686,228,,,,272,,,
a0y4W00000VRl0fQAD,0000000222,381,a0z4W00000iXrFqQAK,,Purchase,true,a0o4W00000M5SknQAF,,a104W00000G3d1EQAR,,false,false,a134W000009DZGMQA4,a154W00000926RcQAI,7500,VISA XXXX-XXXX-XXXX-1111 (Expires 5/2019),false,a1C4W00000845LJUAY,1,7500,Success,,,7500,false,0,7500,,0034W00002DpodbQAB,,,,,,172,FON-International Association,a104W00000G3d1EQAR,,129,686,228,,,,272,,,
a0y4W00000VRl0gQAD,0000000223,382,a0z4W00000iXrFrQAK,,Purchase,true,a0o4W00000M5SknQAF,,a104W00000G3d1HQAR,,false,false,a134W000009DZGPQA4,a154W00000926R8QAI,0,VISA XXXX-XXXX-XXXX-1111 (Expires 12/2019),true,,1,500,Success,,,500,false,0,500,,0034W00002DpohGQAR,,,,,,173,FON-International Association,a104W00000G3d1HQAR,,154,431,,,,,308,,,
a0y4W00000VRl0hQAD,0000000224,383,a0z4W00000iXrFsQAK,2019-03-04,Purchase,true,a0o4W00000M5SknQAF,2020-03-03,a104W00000G3d1fQAB,,false,false,a134W000009DZGIQA4,a154W00000926R6QAI,300,VISA XXXX-XXXX-XXXX-1111 (Expires 6/2019),false,a1C4W00000845KNUAY,1,300,Success,a1R4W000004PyfOUAS,,300,false,0,300,,0034W00002DpodbQAB,,,,,,16,FON-International Association,a104W00000G3d1fQAB,,155,651,476,a1R4W000004PyfOUAS,,,272,,,
a0y4W00000VRl0iQAD,0000000225,384,a0z4W00000iXrFtQAK,,Purchase,true,a0o4W00000M5SknQAF,,a104W00000G3d1HQAR,,false,false,a134W000009DZGDQA4,a154W00000926QlQAI,100,VISA XXXX-XXXX-XXXX-1111 (Expires 12/2019),false,a1C4W00000845LKUAY,1,100,Success,,,100,false,0,100,,0034W00002DpodbQAB,,,,,,17,FON-International Association,a104W00000G3d1HQAR,,153,691,233,,,,272,,,
a0y4W00000VRl0jQAD,0000000226,385,a0z4W00000iXrFtQAK,,Purchase,true,a0o4W00000M5SknQAF,,a104W00000G3d1HQAR,,false,false,a134W000009DZGFQA4,a154W00000926RFQAY,2,VISA XXXX-XXXX-XXXX-1111 (Expires 12/2019),false,a1C4W00000845KuUAI,1,2,Success,,,2,false,0,2,,0034W00002DpodbQAB,,,,,,17,FON-International Association,a104W00000G3d1HQAR,,151,520,417,,,,272,,,
a0y4W00000VRl0kQAD,0000000227,386,a0z4W00000iXrFuQAK,2019-03-02,Authorization,true,a0o4W00000M5SknQAF,2020-03-01,a104W00000G3d1eQAB,,true,false,a134W000009DZGNQA4,a154W00000926RkQAI,5000,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2024),false,a1C4W00000845LAUAY,1,5000,In-Progress  Pending,a1R4W000004PyfOUAS,,5000,false,0,5000,,0034W00002DpodbQAB,,,,,,18,FON-International Association,a104W00000G3d1eQAB,,159,649,474,a1R4W000004PyfOUAS,,,272,,,
a0y4W00000VRl0lQAD,0000000228,387,a0z4W00000iXrFvQAK,2019-03-08,Authorization,true,a0o4W00000M5SknQAF,2019-06-30,a104W00000G3d1eQAB,,false,false,a134W000009DZGNQA4,a154W00000926RkQAI,5000,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2022),true,a1C4W00000845LAUAY,1,1666.67,In-Progress  Pending,a1R4W000004PyfNUAS,,1666.67,false,0,1666.67,,0034W00002DpodbQAB,,,,,,19,FON-International Association,a104W00000G3d1eQAB,,159,649,474,a1R4W000004PyfNUAS,,,272,,,
a0y4W00000VRl0mQAD,0000000229,388,a0z4W00000iXrFwQAK,2019-03-08,Purchase,true,a0o4W00000M5SknQAF,2019-06-30,a104W00000G3d1eQAB,,false,false,a134W000009DZGNQA4,a154W00000926QvQAI,2500,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2021),true,a1C4W00000845KMUAY,1,833.33,Success,a1R4W000004PyfNUAS,,833.33,false,0,833.33,,0034W00002DpodbQAB,,,,,,20,FON-International Association,a104W00000G3d1eQAB,,159,648,473,a1R4W000004PyfNUAS,,,272,,,
a0y4W00000VRl0nQAD,0000000230,389,a0z4W00000iXrFxQAK,,Purchase,true,a0o4W00000M5SknQAF,,a104W00000G3d1HQAR,,false,false,a134W000009DZGPQA4,a154W00000926RCQAY,0,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2022),true,,1,200,Success,,,200,false,0,200,,0034W00002DpohHQAR,,,,,,21,FON-International Association,a104W00000G3d1HQAR,,154,30,,,,,309,,,
a0y4W00000VRl0oQAD,0000000231,390,a0z4W00000iXrFyQAK,,Purchase,true,a0o4W00000M5SknQAF,,a104W00000G3d1HQAR,,false,false,a134W000009DZGPQA4,a154W00000926RCQAY,0,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2022),true,,1,200,Success,,,200,false,0,200,,0034W00002DpohIQAR,,,,,,22,FON-International Association,a104W00000G3d1HQAR,,154,30,,,,,310,,,
a0y4W00000VRl0pQAD,0000000232,391,a0z4W00000iXrFzQAK,2019-03-13,Purchase,true,a0o4W00000M5SknQAF,2019-06-30,a104W00000G3d1fQAB,,false,false,a134W000009DZGIQA4,a154W00000926QzQAI,900,VISA XXXX-XXXX-XXXX-1111 (Expires 4/2019),true,a1C4W00000845KlUAI,1,300,Success,a1R4W000004PyfNUAS,,300,false,0,300,,0034W00002DpodmQAB,,,,,,23,FON-International Association,a104W00000G3d1fQAB,,155,96,613,a1R4W000004PyfNUAS,,,311,,,
a0y4W00000VRl0qQAD,0000000233,392,a0z4W00000iXrFzQAK,2019-03-13,Purchase,true,a0o4W00000M5SknQAF,2019-06-30,a104W00000G3d1fQAB,,false,false,a134W000009DZGIQA4,a154W00000926R1QAI,90,VISA XXXX-XXXX-XXXX-1111 (Expires 4/2019),true,a1C4W00000845KOUAY,1,30,Success,a1R4W000004PyfNUAS,,30,false,0,30,a0y4W00000VRl0pQAD,0034W00002DpodmQAB,,,,,,23,FON-International Association,a104W00000G3d1fQAB,,155,701,547,a1R4W000004PyfNUAS,,391,311,,,
