Name,OrderApi__Adjustment_Account__c,OrderApi__Assign_to_Item__c,OrderApi__Assignment_Badge_Types_CSV__c,OrderApi__Assignment_SObject__c,OrderApi__Assignments_Display_Label__c,OrderApi__Business_Group__c,OrderApi__Cost__c,OrderApi__Defer_Revenue__c,OrderApi__Deferred_Revenue_Account__c,OrderApi__Deferred_Revenue_Term__c,OrderApi__Description__c,OrderApi__Disable_Price_Rules__c,OrderApi__Disable_Scheduling__c,OrderApi__Discount_Account__c,OrderApi__Display_Name__c,OrderApi__Download_File_Location__c,OrderApi__Download_File_Name__c,OrderApi__Download_File_Type__c,OrderApi__EAN__c,OrderApi__Enable_Access_Permissions__c,OrderApi__Enable_Assignments__c,OrderApi__Enable_Shipping__c,OrderApi__Features_List__c,OrderApi__Flex_Day_of_the_Month__c,OrderApi__Form__c,OrderApi__ISBN__c,OrderApi__Image_Path__c,OrderApi__Income_Account__c,OrderApi__Interview_Form_Display_Label__c,OrderApi__Is_Active__c,OrderApi__Is_Contribution__c,OrderApi__Is_Default_Shipping_Rate__c,OrderApi__Is_Default_Tax_Rate__c,OrderApi__Is_Downloadable__c,OrderApi__Is_Event__c,OrderApi__Is_Inventoried__c,OrderApi__Is_Publication__c,OrderApi__Is_Service__c,OrderApi__Is_Shipping_Rate__c,OrderApi__Is_Subscription__c,OrderApi__Is_Tax_Deductible__c,OrderApi__Is_Tax__c,OrderApi__Is_Taxable__c,OrderApi__Item_Class__c,OrderApi__Item_Weight_UOM__c,OrderApi__Item_Weight__c,OrderApi__Line_Description__c,OrderApi__Maximum_Number_of_Assignments__c,OrderApi__Maximum_Number_of_Downloads__c,OrderApi__Maximum_Value__c,OrderApi__Maximum_Weight__c,OrderApi__Minimum_Value__c,OrderApi__Minimum_Weight__c,OrderApi__Not_For_Individual_Sale__c,OrderApi__Price__c,OrderApi__Refund_Account__c,OrderApi__Require_Assignments__c,OrderApi__Require_Shipping__c,OrderApi__Restrict_Number_of_Assignments__c,OrderApi__Restrict_Number_of_Downloads__c,OrderApi__Revenue_Recognition_Date__c,OrderApi__Revenue_Recognition_Rule__c,OrderApi__Revenue_Recognition_Term_Rule__c,OrderApi__SKU__c,OrderApi__Shipping_Method__c,OrderApi__Shipping_Region__c,OrderApi__Subscription_Plan_Display_Label__c,OrderApi__Tax_Class__c,OrderApi__Tax_Locale__c,OrderApi__Tax_Percent__c,OrderApi__UPC__c,EventApi__Event__c,EventApi__Schedule_Item__c,EventApi__Sponsor_Package__c,EventApi__Ticket_Type__c,ProgramApi__Is_Program_Fee__c,ProgramApi__Is_Program_Maintenance_Fee__c,ProgramApi__Program__c,OrderApi__Require_PreAuthorized_Payment__c,OrderApi__AR_Account__c,OrderApi__Invoice_Payment_Priority__c,OrderApi__Add_to_Cart_Button_Label_Override__c,OrderApi__Add_to_Cart_Button_Override__c,OrderApi__Assignment_Instructions__c,OrderApi__Enable_Cancellation_Request__c,OrderApi__Enable_MidTerm_Changes__c,OrderApi__Inventory_Message__c,OrderApi__Inventory__c,OrderApi__Parent_Item__c,OrderApi__Renewal_Form__c,OrderApi__eStore_Description__c,OrderApi__eStore_Short_Description__c,Errors,Id
FON-Season 7a: Maximizing ROI,a14R0000004sdRrIAI,false,,EventApi__Attendee__c,,a0sR0000004M9vaIAC,0,false,,,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.",false,false,a14R0000004sdQvIAI,Season 7a: Maximizing ROI (2015 Annual Conference),,,,,false,true,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a14R0000004sdR0IAI,,false,false,false,false,false,true,false,false,false,false,false,false,false,false,a19R0000003TaGEIA0,,,Season 7a: Maximizing ROI,,,,,,,false,0,a14R0000004sdR0IAI,false,false,false,false,,,,,,,,,,,,,,,,false,false,,false,a14R0000004sdQpIAI,,,,,false,false,,,false,,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.",,,a1BR0000005Wn1BMAS
FON-Season 7b: Minimizing Conflict in High Stress Situations,a14R0000004sdRrIAI,false,,EventApi__Attendee__c,,a0sR0000004M9vaIAC,0,false,,,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.",false,false,a14R0000004sdQvIAI,Season 7b: Minimizing Conflict in High Stress Situations (2015 Annual Conference),,,,,false,true,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a14R0000004sdR0IAI,,false,false,false,false,false,true,false,false,false,false,false,false,false,false,a19R0000003TaGEIA0,,,Season 7b: Minimizing Conflict in High Stress Situations,,,,,,,false,0,a14R0000004sdR0IAI,false,false,false,false,,,,,,,,,,,,,,,,false,false,,false,a14R0000004sdQpIAI,,,,,false,false,,,false,,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.",,,a1BR0000005Wn1CMAS
FON-Closing Keynote,a14R0000004sdRrIAI,false,,EventApi__Attendee__c,,a0sR0000004M9vaIAC,0,false,,,Our closing Keynote will inspire you to take what you have learned during this conference and share it with the world!,false,false,a14R0000004sdQvIAI,Closing Keynote (2015 Annual Conference),,,,,false,true,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a14R0000004sdR0IAI,,false,false,false,false,false,true,false,false,false,false,false,false,false,false,a19R0000003TaGEIA0,,,Closing Keynote,,,,,,,false,0,a14R0000004sdR0IAI,false,false,false,false,,,,,,,,,,,,,,,,false,false,,false,a14R0000004sdQpIAI,,,,,false,false,,,false,,Our closing Keynote will inspire you to take what you have learned during this conference and share it with the world!,,,a1BR0000005Wn1DMAS
FON-Golf Tournament,a14R0000004sdRrIAI,false,,EventApi__Attendee__c,,a0sR0000004M9vaIAC,0,false,,,Come play golf with your colleagues on a world-class course built by Jack Nicklaus. All skill levels welcome!,false,false,a14R0000004sdQvIAI,Golf Tournament (2015 Annual Conference),,,,,false,true,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a14R0000004sdR0IAI,,false,false,false,false,false,true,false,false,false,false,false,false,false,false,a19R0000003TaGEIA0,,,Golf Tournament,,,,,,,false,175,a14R0000004sdR0IAI,false,false,false,false,,,,,,,,,,,,,,,,false,false,,false,a14R0000004sdQpIAI,,,,,false,false,,,false,,Come play golf with your colleagues on a world-class course built by Jack Nicklaus. All skill levels welcome!,,,a1BR0000005Wn1EMAS
FON-Keynote Speech,a14R0000004sdRrIAI,false,,EventApi__Attendee__c,,a0sR0000004M9vaIAC,0,false,,,Join us for a chance to network with other critical influencers in the important industry we all work to better.  Sync up with the keynote speakers and collaborate on ideas for the future.,false,false,a14R0000004sdQvIAI,Keynote Speech (FON-Annual Conference (Lightning Event)),,,,,false,true,false,,,,,https://automation-images.s3.amazonaws.com/Thumbnail.jpg,a14R0000004sdR0IAI,,true,false,false,false,false,true,false,false,false,false,false,false,false,false,a19R0000003TaGBIA0,,,Keynote Speech,,,,,,,false,0,a14R0000004sdR0IAI,false,false,false,false,,,,,,,,,,,,a1mR0000001R1zbIAC,a1rR0000000zo0ZIAQ,,,false,false,,false,a14R0000004sdQpIAI,,,,,false,false,,,false,,Join us for a chance to network with other critical influencers in the important industry we all work to better.  Sync up with the keynote speakers and collaborate on ideas for the future.,,,a1BR0000005Wn1FMAS
FON-Leadership Workshop,a14R0000004sdRrIAI,false,,EventApi__Attendee__c,,a0sR0000004M9vaIAC,0,false,,,"Come join us for a session on how to prioritize your life, plan your projects, and implement like a pro!",false,false,a14R0000004sdQvIAI,Leadership Workshop (FON-Annual Conference (Lightning Event)),,,,,false,true,false,,,,,https://automation-images.s3.amazonaws.com/Thumbnail.jpg,a14R0000004sdR0IAI,,true,false,false,false,false,true,false,false,false,false,false,false,false,false,a19R0000003TaGBIA0,,,Leadership Workshop,,,,,,,false,25,a14R0000004sdR0IAI,false,false,false,false,,,,,,,,,,,,a1mR0000001R1zbIAC,a1rR0000000zo0aIAA,,,false,false,,false,a14R0000004sdQpIAI,,,,,false,false,,,false,,"Come join us for a session on how to prioritize your life, plan your projects, and implement like a pro!",,,a1BR0000005Wn1GMAS
FON-Beginner Workshop,a14R0000004sdRrIAI,false,,EventApi__Attendee__c,,a0sR0000004M9vaIAC,0,false,,,"Come join us for a session on how to prioritize your life, plan your projects, and implement like a pro!",false,false,a14R0000004sdQvIAI,Beginner Workshop (FON-Annual Conference (Lightning Event)),,,,,false,true,false,,,,,https://automation-images.s3.amazonaws.com/Thumbnail.jpg,a14R0000004sdR0IAI,,true,false,false,false,false,true,false,false,false,false,false,false,false,false,a19R0000003TaGBIA0,,,Beginner Workshop,,,,,,,false,25,a14R0000004sdR0IAI,false,false,false,false,,,,,,,,,,,,a1mR0000001R1zbIAC,a1rR0000000zo0bIAA,,,false,false,,false,a14R0000004sdQpIAI,,,,,false,false,,,false,,"Come join us for a session on how to prioritize your life, plan your projects, and implement like a pro!",,,a1BR0000005Wn1HMAS
FON-Roundtable Discussion I,a14R0000004sdRrIAI,false,,EventApi__Attendee__c,,a0sR0000004M9vaIAC,0,false,,,Join the Team Leaders for a discussion on exciting developments and roadmap of the organization.,false,false,a14R0000004sdQvIAI,Roundtable Discussion I (FON-Annual Conference (Lightning Event)),,,,,false,true,false,,,,,https://automation-images.s3.amazonaws.com/Thumbnail.jpg,a14R0000004sdR0IAI,,true,false,false,false,false,true,false,false,false,false,false,false,false,false,a19R0000003TaGBIA0,,,Roundtable Discussion I,,,,,,,false,0,a14R0000004sdR0IAI,false,false,false,false,,,,,,,,,,,,a1mR0000001R1zbIAC,a1rR0000000zo0cIAA,,,false,false,,false,a14R0000004sdQpIAI,,,,,false,false,,,false,,Join the Team Leaders for a discussion on exciting developments and roadmap of the organization.,,,a1BR0000005Wn1IMAS
FON - Mug,a14R0000004sdRrIAI,false,,,,a0sR0000004M9vaIAC,0,false,,,A great mug to drink whatever hot beverage you want out of,false,false,a14R0000004sdQvIAI,Mug,,,,,false,false,false,,,,,https://tso-data--framework.na50.visual.force.com/apex/AwsProxy?key=00D6A0000039vRfUAI/eqDmlhSf_0417314_PE579390_S5_JPG&bucket=fonteva-customer-media-secure,a14R0000004sdR1IAI,,true,false,false,false,false,false,false,false,false,false,false,false,false,true,a19R0000003TaGZIA0,Pound,3,Mug,,,,,,,false,40,a14R0000004sdQuIAI,false,true,false,false,,,,,,,,a19R0000003TaGXIA0,,,,,,,,false,false,,false,a14R0000004sdQpIAI,1,,,,false,false,,,false,,A great mug to drink whatever hot beverage you want out of,,,a1BR0000005Wn1JMAS
FON - Jacket,a14R0000004sdRrIAI,false,,,,a0sR0000004M9vaIAC,0,false,,,Incredibly comfortable jacket. Water resistant.,false,false,a14R0000004sdQvIAI,Jacket,,,,,false,false,false,,,,,https://tso-data--framework.na50.visual.force.com/apex/AwsProxy?key=00D6A0000039vRfUAI/aZpfTWCN_running_jacket_jpeg&bucket=fonteva-customer-media-secure,a14R0000004sdRvIAI,,true,false,false,false,false,false,false,false,false,false,false,false,false,true,a19R0000003TaGZIA0,Pound,1,Jacket,,,,,,,false,100,a14R0000004sdQuIAI,false,true,false,false,,,,,,,,a19R0000003TaGXIA0,,,,,,,,false,false,,false,a14R0000004sdQpIAI,,,,,false,false,,,false,,Incredibly comfortable jacket. Water resistant.,,,a1BR0000005Wn1KMAS
FON-Cloud Stress Ball,a14R0000004sdRrIAI,false,,,,a0sR0000004M9vaIAC,0,false,,,"Fonteva stress balls are perfect for restless hands. Give it a good squeeze, or beam it at a co-worker. You?ll feel the tension melt away. Fonteva does not condone workplace violence. *Tax included",false,false,a14R0000004sdQvIAI,Cloud Stress Ball,,,,,false,false,false,,,,,https://tso-data--framework.na50.visual.force.com/apex/AwsProxy?key=00D6A0000039vRfUAI/brIOxRSC_cloudblue_png&bucket=fonteva-customer-media-secure,a14R0000004sdR1IAI,,true,false,false,false,false,false,false,false,false,false,false,false,false,true,a19R0000003TaGZIA0,Pound,1,Cloud Stress Ball,,,,,,,false,1,a14R0000004sdQuIAI,false,true,false,false,,,,,,,,a19R0000003TaGXIA0,,,,,,,,false,false,,false,a14R0000004sdQpIAI,,,,,false,false,,,false,,"Fonteva stress balls are perfect for restless hands. Give it a good squeeze, or beam it at a co-worker. You?ll feel the tension melt away. Fonteva does not condone workplace violence. *Tax included",,,a1BR0000005Wn1LMAS
FON-Fonteva Coasters,a14R0000004sdRrIAI,false,,,,a0sR0000004M9vaIAC,0,false,,,It?s a ceramic coaster. You put your cup on it. Don?t use it as a Frisbee. You were not born in a barn. *Tax included,false,false,a14R0000004sdQvIAI,Fonteva Coasters,,,,,false,false,false,,,,,https://tso-data--framework.na50.visual.force.com/apex/AwsProxy?key=00D6A0000039vRfUAI/gExjLhHF_Coasters_png&bucket=fonteva-customer-media-secure,a14R0000004sdR1IAI,,true,false,false,false,false,false,false,false,false,false,false,false,false,true,a19R0000003TaGZIA0,Pound,1,Fonteva Coasters,,,,,,,false,5,a14R0000004sdQuIAI,false,true,false,false,,,,,,,,a19R0000003TaGXIA0,,,,,,,,false,false,,false,a14R0000004sdQpIAI,,,,,false,false,,,false,,It?s a ceramic coaster. You put your cup on it. Don?t use it as a Frisbee. You were not born in a barn. *Tax included,,,a1BR0000005Wn1MMAS
FON-Fonteva Coffee Mug,a14R0000004sdRrIAI,false,,,,a0sR0000004M9vaIAC,0,false,,,"Coffee, Tea, we don?t discriminate. Drink your hot liquids in style with your own 14 oz. white Fonteva mug. *Tax included",false,false,a14R0000004sdQvIAI,Fonteva Coffee Mug,,,,,false,false,false,,,,,https://tso-data--framework.na50.visual.force.com/apex/AwsProxy?key=00D6A0000039vRfUAI/QrARGQkL_Mug_2_jpg&bucket=fonteva-customer-media-secure,a14R0000004sdR1IAI,,true,false,false,false,false,false,false,false,false,false,false,false,false,true,a19R0000003TaGZIA0,Pound,1,Fonteva Coffee Mug,,,,,,,false,3,a14R0000004sdQuIAI,false,true,false,false,,,,,,,,a19R0000003TaGXIA0,,,,,,,,false,false,,false,a14R0000004sdQpIAI,,,,,false,false,,,false,,"Coffee, Tea, we don?t discriminate. Drink your hot liquids in style with your own 14 oz. white Fonteva mug. *Tax included",,,a1BR0000005Wn1NMAS
FON-Fonteva Fleece Vest,a14R0000004sdRrIAI,false,,,,a0sR0000004M9vaIAC,0,false,,,"Perfect for cold conferences, this vest feels like a warm hug, but leaves your arms free for activities. Available in men?s and women?s sizes. *Tax included",false,false,a14R0000004sdQvIAI,Fonteva Fleece Vest,,,,,false,false,false,,,,,https://tso-data--framework.na50.visual.force.com/apex/AwsProxy?key=00D6A0000039vRfUAI/EVBUDcfV_fleece_vest_jpg&bucket=fonteva-customer-media-secure,a14R0000004sdR1IAI,,true,false,false,false,false,false,false,false,false,false,false,false,false,true,a19R0000003TaGZIA0,Pound,1,Fonteva Fleece Vest,,,,,,,false,25,a14R0000004sdQuIAI,false,true,false,false,,,,,,,,a19R0000003TaGXIA0,,,,,,,,false,false,,false,a14R0000004sdQpIAI,,,,,false,false,,,false,,"Perfect for cold conferences, this vest feels like a warm hug, but leaves your arms free for activities. Available in men?s and women?s sizes. *Tax included",,,a1BR0000005Wn1OMAS
FON-Fonteva Note Pad,a14R0000004sdRrIAI,false,,,,a0sR0000004M9vaIAC,0,false,,,"This 5-1/2"" x 4-1/8"" notepad is perfect for flipbook sketches, phone doodles, and tiny paper airplanes. With 50 whole sheets of paper, you can really unleash your creativity. *Tax included",false,false,a14R0000004sdQvIAI,Fonteva Note Pad,,,,,false,false,false,,,,,https://tso-data--framework.na50.visual.force.com/apex/AwsProxy?key=00D6A0000039vRfUAI/MjTuHnMh_Notepad_jpg&bucket=fonteva-customer-media-secure,a14R0000004sdR1IAI,,true,false,false,false,false,false,false,false,false,false,false,false,false,true,a19R0000003TaGZIA0,Pound,1,Fonteva Note Pad,,,,,,,false,1,a14R0000004sdQuIAI,false,true,false,false,,,,,,,,a19R0000003TaGXIA0,,,,,,,,false,false,,false,a14R0000004sdQpIAI,,,,,false,false,,,false,,"This 5-1/2&quot; x 4-1/8&quot; notepad is perfect for flipbook sketches, phone doodles, and tiny paper airplanes. With 50 whole sheets of paper, you can really unleash your creativity. *Tax included",,,a1BR0000005Wn1PMAS
FON-Fonteva Screen Wipe,a14R0000004sdRrIAI,false,,,,a0sR0000004M9vaIAC,0,false,,,"Don?t let a dirty screen cloud your vision. (Get it? ?Cloud??) Fonteva?s microfiber screen cleaning cloths are great for mobile phones, monitors, and glasses, OR a tiny blanket for your hamster. *Tax included",false,false,a14R0000004sdQvIAI,Fonteva Screen Wipe,,,,,false,false,false,,,,,https://tso-data--framework.na50.visual.force.com/apex/AwsProxy?key=00D6A0000039vRfUAI/sCIXaAZd_Screen_Wipe_png&bucket=fonteva-customer-media-secure,a14R0000004sdR1IAI,,true,false,false,false,false,false,false,false,false,false,false,false,false,true,a19R0000003TaGZIA0,Pound,1,Fonteva Screen Wipe,,,,,,,false,2,a14R0000004sdQuIAI,false,true,false,false,,,,,,,,a19R0000003TaGXIA0,,,,,,,,false,false,,false,a14R0000004sdQpIAI,,,,,false,false,,,false,,"Don?t let a dirty screen cloud your vision. (Get it? ?Cloud??) Fonteva?s microfiber screen cleaning cloths are great for mobile phones, monitors, and glasses, OR a tiny blanket for your hamster. *Tax included",,,a1BR0000005Wn1QMAS
Welcome Breakfast,a14R0000004sdRrIAI,false,,EventApi__Attendee__c,,a0sR0000004M9vaIAC,0,false,,,<p>Welcome to the Annual Symposium. Join us for a continental breakfast on the second floor.</p>,false,false,a14R0000004sdQoIAI,Welcome Breakfast,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a14R0000004sdQuIAI,,true,false,false,false,false,true,false,false,false,false,false,false,false,false,a19R0000003TaExIAK,,,Welcome Breakfast,,,,,,,false,0,a14R0000004sdQuIAI,false,false,false,false,,,,,,,,,,,,,a1rR0000000zo0SIAQ,,,false,false,,false,a14R0000004sdQpIAI,,,,,false,false,,,false,,<p>Welcome to the Annual Symposium. Join us for a continental breakfast on the second floor.</p>,,,a1BR0000005Wn1RMAS
Bronze Annual Symposium Sponsor Package,a14R0000004sdRrIAI,false,,,,a0sR0000004M9vaIAC,0,false,,,,false,false,a14R0000004sdQvIAI,Bronze Annual Symposium Sponsor Package,,,,,false,false,false,,,,,https://gdo-training--framework.na78.visual.force.com/apex/AwsProxy?key=00D1N0000016MPNUA2/FtEkQKqQ_sponsor_png&bucket=fonteva-customer-media-secure,a14R0000004sdQuIAI,,true,false,false,false,false,true,false,false,false,false,false,false,false,false,a19R0000003TaEyIAK,,,Show off your association pride by sponsoring our annual symposium at the bronze level.,,,,,,,false,4000,a14R0000004sdQuIAI,false,false,false,false,,,,,,,,,,,,,,a1yR0000002JmkRIAS,,false,false,,false,a14R0000004sdQpIAI,,,,,false,false,,,false,,,,,a1BR0000005Wn1SMAS
Gold Annual Symposium Sponsor Package,a14R0000004sdRrIAI,false,,,,a0sR0000004M9vaIAC,0,false,,,,false,false,a14R0000004sdQvIAI,Gold Annual Symposium Sponsor Package,,,,,false,false,false,,,,,https://gdo-training--framework.na78.visual.force.com/apex/AwsProxy?key=00D1N0000016MPNUA2/FtEkQKqQ_sponsor_png&bucket=fonteva-customer-media-secure,a14R0000004sdQuIAI,,true,false,false,false,false,true,false,false,false,false,false,false,false,false,a19R0000003TaEyIAK,,,Show off your association pride by sponsoring our annual symposium at the gold level.,,,,,,,false,10000,a14R0000004sdQuIAI,false,false,false,false,,,,,,,,,,,,,,a1yR0000002JmkSIAS,,false,false,,false,a14R0000004sdQpIAI,,,,,false,false,,,false,,,,,a1BR0000005Wn1TMAS
Silver Annual Symposium Sponsor Package,a14R0000004sdRrIAI,false,,,,a0sR0000004M9vaIAC,0,false,,,,false,false,a14R0000004sdQvIAI,Silver Annual Symposium Sponsor Package,,,,,false,false,false,,,,,https://gdo-training--framework.na78.visual.force.com/apex/AwsProxy?key=00D1N0000016MPNUA2/FtEkQKqQ_sponsor_png&bucket=fonteva-customer-media-secure,a14R0000004sdQuIAI,,true,false,false,false,false,true,false,false,false,false,false,false,false,false,a19R0000003TaEyIAK,,,Show off your association pride by sponsoring our annual symposium at the silver level.,,,,,,,false,6000,a14R0000004sdQuIAI,false,false,false,false,,,,,,,,,,,,,,a1yR0000002JmkTIAS,,false,false,,false,a14R0000004sdQpIAI,,,,,false,false,,,false,,,,,a1BR0000005Wn1UMAS
VIP Registration,a14R0000004sdRrIAI,false,,RESERVED,,a0sR0000004M9vaIAC,0,false,,,"Get full conference access, plus a backstage pass to meet our keynote speakers!",false,false,a14R0000004sdQvIAI,VIP Registration (TEST),,,,,false,true,false,,,a0UR0000007qzjqMAA,,https://tso-data--framework.na50.visual.force.com/apex/AwsProxy?key=00D6A0000039vRfUAI/JNChCOwT_vip_ticket_png&bucket=fonteva-customer-media-secure,a14R0000004sdQuIAI,,true,false,false,false,false,true,false,false,false,false,false,false,false,false,a19R0000003TaF0IAK,,,,,,,,,,false,200,a14R0000004sdQuIAI,false,false,false,false,,,,,,,,,,,,,,,a22R0000001k1D8IAI,false,false,,false,a14R0000004sdQpIAI,,,,,false,false,,,false,,"Get full conference access, plus a backstage pass to meet our keynote speakers!",,,a1BR0000005Wn1VMAS
Full Conference Pass,a14R0000004sdRrIAI,false,,RESERVED,,a0sR0000004M9vaIAC,0,false,,,Access all areas of the event including all sessions and exhibits.,false,false,a14R0000004sdQvIAI,Full Conference Pass (TEST),,,,,false,true,false,,,a0UR0000007qzjqMAA,,https://tso-data--framework.na50.visual.force.com/apex/AwsProxy?key=00D6A0000039vRfUAI/lXIIWVPG_conference_ticket_png&bucket=fonteva-customer-media-secure,a14R0000004sdQuIAI,,true,false,false,false,false,true,false,false,false,false,false,false,false,false,a19R0000003TaF0IAK,,,,,,,,,,false,100,a14R0000004sdQuIAI,false,false,false,false,,,,,,,,,,,,,,,a22R0000001k1D9IAI,false,false,,false,a14R0000004sdQpIAI,,,,,false,false,,,false,,Access all areas of the event including all sessions and exhibits.,,,a1BR0000005Wn1WMAS
Conference Check-In,a14R0000004sdRrIAI,false,,EventApi__Attendee__c,,a0sR0000004M9vaIAC,0,false,,,<p>Please check-in when you arrive at the symposium.</p>,false,false,a14R0000004sdQoIAI,Conference Check-In (TEST),,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a14R0000004sdQuIAI,,true,false,false,false,false,true,false,false,false,false,false,false,false,false,a19R0000003TaF1IAK,,,,,,,,,,false,0,a14R0000004sdQuIAI,false,false,false,false,,,,,,,,,,,,,a1rR0000000zo0TIAQ,,,false,false,,false,a14R0000004sdQpIAI,,,,,false,false,,,false,,<p>Please check-in when you arrive at the symposium.</p>,,,a1BR0000005Wn1XMAS
Welcome Breakfast,a14R0000004sdRrIAI,false,,EventApi__Attendee__c,,a0sR0000004M9vaIAC,0,false,,,<p>Welcome to the Annual Symposium. Join us for a continental breakfast on the second floor.</p>,false,false,a14R0000004sdQoIAI,Welcome Breakfast (TEST),,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a14R0000004sdQuIAI,,true,false,false,false,false,true,false,false,false,false,false,false,false,false,a19R0000003TaF1IAK,,,,,,,,,,false,0,a14R0000004sdQuIAI,false,false,false,false,,,,,,,,,,,,,a1rR0000000zo0UIAQ,,,false,false,,false,a14R0000004sdQpIAI,,,,,false,false,,,false,,<p>Welcome to the Annual Symposium. Join us for a continental breakfast on the second floor.</p>,,,a1BR0000005Wn1YMAS
Keynote Speech,a14R0000004sdRrIAI,false,,EventApi__Attendee__c,,a0sR0000004M9vaIAC,0,false,,,"<p>Attend our Keynote Speech for inspiration from Bob Kelley, Vice President of ABC Corporation.</p>",false,false,a14R0000004sdQoIAI,Keynote Speech (TEST),,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a14R0000004sdQuIAI,,true,false,false,false,false,true,false,false,false,false,false,false,false,false,a19R0000003TaF1IAK,,,,,,,,,,false,0,a14R0000004sdQuIAI,false,false,false,false,,,,,,,,,,,,,a1rR0000000zo0VIAQ,,,false,false,,false,a14R0000004sdQpIAI,,,,,false,false,,,false,,"<p>Attend our Keynote Speech for inspiration from Bob Kelley, Vice President of ABC Corporation.</p>",,,a1BR0000005Wn1ZMAS
Round Table Discussion I,a14R0000004sdRrIAI,false,,EventApi__Attendee__c,,a0sR0000004M9vaIAC,0,false,,,<p>Join us for a round table discussion on the latest trends and topics in our field.</p>,false,false,a14R0000004sdQoIAI,Round Table Discussion I (TEST),,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a14R0000004sdQuIAI,,true,false,false,false,false,true,false,false,false,false,false,false,false,false,a19R0000003TaF1IAK,,,,,,,,,,false,0,a14R0000004sdQuIAI,false,false,false,false,,,,,,,,,,,,,a1rR0000000zo0WIAQ,,,false,false,,false,a14R0000004sdQpIAI,,,,,false,false,,,false,,<p>Join us for a round table discussion on the latest trends and topics in our field.</p>,,,a1BR0000005Wn1aMAC
Advanced Discussion,a14R0000004sdRrIAI,false,,EventApi__Attendee__c,,a0sR0000004M9vaIAC,0,false,,,<p>The Advanced Discussion is where industry leaders come together and brainstorm new ideas.</p>,false,false,a14R0000004sdQoIAI,Advanced Discussion,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a14R0000004sdQuIAI,,true,false,false,false,false,true,false,false,false,false,false,false,false,false,a19R0000003TaFVIA0,,,,,,,,,,false,25,a14R0000004sdQuIAI,false,false,false,false,,,,,,,,,,,,,a1rR0000000znzDIAQ,,,false,false,,false,a14R0000004sdQpIAI,,,,,false,false,,,false,,<p>The Advanced Discussion is where industry leaders come together and brainstorm new ideas.</p>,,,a1BR0000005Wn1bMAC
